threat_type,timestamp,ti_category,ti_risk_level,ti_impact,ti_mitigation,label
ddos,2026-02-25T13:50:10.855952,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855957,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855966,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855968,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855974,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855977,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855979,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855981,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855984,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855986,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855988,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855991,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855993,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855995,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.855998,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856000,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856002,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856005,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856007,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856009,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856012,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856014,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856016,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856021,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856023,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856025,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856028,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856030,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856032,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856035,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856037,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856039,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856042,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856044,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856048,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856051,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856053,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856055,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856058,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856060,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856062,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856065,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856067,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856072,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856074,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856076,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856079,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856081,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856083,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856086,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856088,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856090,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856095,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856097,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856100,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856102,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856104,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856107,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856109,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856111,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856114,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856116,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856120,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856123,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856125,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856127,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856132,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856134,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856136,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856139,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856141,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856143,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856146,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856148,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856150,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856153,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856155,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856157,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856160,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856162,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856164,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856167,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856171,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856174,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856176,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856179,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856181,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856183,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856185,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856188,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856190,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856192,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856195,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856197,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856199,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856202,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856204,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856206,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856211,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856213,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856216,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856220,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856222,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856227,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856229,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856231,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856234,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856236,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856238,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856241,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856243,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856245,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856248,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856250,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856252,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856255,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856257,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856259,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856262,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856264,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856266,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856271,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856273,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
ddos,2026-02-25T13:50:10.856276,Denial of Service,MEDIUM,"Service unavailability, business disruption","Enable DDoS protection, rate limiting, CDN deployment",ddos_MEDIUM
